
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
26, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 792, 2.15037847e+00, 3.57142735e+00, 1.00011921e+00, 2.31379643e-01, -1.62986163e-02, -2.30804875e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.29250806e+03, 2.63431152e+02, 2.83749551e-01, 1.00000000e+01, 1.00000000e+01, 8.29288254e+01, 6.36807442e-01, 8.29263763e+01, -2.60646584e-06, 1.00000000e+01, 0.00000000e+00, 3.98775697e-01, -2.11346716e-01, -3.38163584e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.31377258e+01, 0.00000000e+00, -2.60646584e-06, -8.31377258e+01, 2.98643857e-01, 0.00000000e+00, 1.73108711e+01, -4.91425228e+00, 8.31377258e+01, 8.31377258e+01, 4.44089210e-16, 4.15795326e+00, 1.91881607e+02, 4.15795326e+00, 0.00000000e+00, 0.00000000e+00, -4.15795326e+00, 4.15795326e+00, 4.15795326e+00, 2.11709093e-07, -1.32314739e-07, -4.15795326e+00, 0.00000000e+00, 9.12723007e+01, -9.12723007e+01, 0.00000000e+00, 0.00000000e+00, 5.32167480e+03, 5.14854639e+03, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03
27, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1633, 2.15037847e+00, 3.57142735e+00, 1.00011921e+00, 2.31379643e-01, -1.62986163e-02, -2.30804875e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.29250806e+03, 2.63431152e+02, 2.83749551e-01, 1.00000000e+01, 1.00000000e+01, 8.29288254e+01, 6.36807442e-01, 8.29263763e+01, -2.60646584e-06, 1.00000000e+01, 0.00000000e+00, 3.98775697e-01, -2.11346716e-01, -3.38163584e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.31377258e+01, 0.00000000e+00, -2.60646584e-06, -8.31377258e+01, 2.98643857e-01, 0.00000000e+00, 1.73108711e+01, -4.91425228e+00, 8.31377258e+01, 8.31377258e+01, 4.44089210e-16, 4.15795326e+00, 1.91881607e+02, 4.15795326e+00, 0.00000000e+00, 0.00000000e+00, -4.15795326e+00, 4.15795326e+00, 4.15795326e+00, 2.11709093e-07, -1.32314739e-07, -4.15795326e+00, 0.00000000e+00, 9.12723007e+01, -9.12723007e+01, 0.00000000e+00, 0.00000000e+00, 5.32167480e+03, 5.14854639e+03, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03
28, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 1576, 2.14932299e+00, 3.57143331e+00, 1.00007725e+00, 2.26761684e-01, -1.63705349e-02, -2.26170003e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.26655176e+03, 2.63362183e+02, 2.83536047e-01, 1.00000000e+01, 1.00000000e+01, 8.29970093e+01, 8.56325030e-01, 8.29925919e+01, 2.04727053e-06, 1.00000000e+01, 0.00000000e+00, 5.48761845e-01, -2.22541451e-01, -5.01612246e-01, 1.59943010e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59943014e-07, 8.32151337e+01, -1.59943010e-08, 2.04727053e-06, -8.32151337e+01, 3.54712784e-01, -1.59943014e-07, 1.80397491e+01, -3.29506516e+00, 8.32151337e+01, 8.32151337e+01, 1.52655666e-16, 4.24361801e+00, 2.17054977e+02, 4.24361801e+00, 0.00000000e+00, 0.00000000e+00, -4.24361801e+00, 4.24361801e+00, 4.24361801e+00, -5.53829182e-07, 1.10396499e-07, -4.24361801e+00, 0.00000000e+00, 9.16749725e+01, -9.16749725e+01, 0.00000000e+00, 0.00000000e+00, 5.33287109e+03, 5.14617432e+03, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03
29, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 735, 2.14932299e+00, 3.57143331e+00, 1.00007725e+00, 2.26761684e-01, -1.63705349e-02, -2.26170003e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.26655176e+03, 2.63362183e+02, 2.83536047e-01, 1.00000000e+01, 1.00000000e+01, 8.29970093e+01, 8.56325030e-01, 8.29925919e+01, 2.04727053e-06, 1.00000000e+01, 0.00000000e+00, 5.48761845e-01, -2.22541451e-01, -5.01612246e-01, 1.59943010e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.59943014e-07, 8.32151337e+01, -1.59943010e-08, 2.04727053e-06, -8.32151337e+01, 3.54712784e-01, -1.59943014e-07, 1.80397491e+01, -3.29506516e+00, 8.32151337e+01, 8.32151337e+01, 1.52655666e-16, 4.24361801e+00, 2.17054977e+02, 4.24361801e+00, 0.00000000e+00, 0.00000000e+00, -4.24361801e+00, 4.24361801e+00, 4.24361801e+00, -5.53829182e-07, 1.10396499e-07, -4.24361801e+00, 0.00000000e+00, 9.16749725e+01, -9.16749725e+01, 0.00000000e+00, 0.00000000e+00, 5.33287109e+03, 5.14617432e+03, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03
30, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 793, 2.14917588e+00, 3.57143331e+00, 1.00006104e+00, 2.19087258e-01, -1.64673738e-02, -2.18467504e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.22341675e+03, 2.63388916e+02, 2.83545256e-01, 1.00000000e+01, 1.00000000e+01, 8.31584854e+01, 1.08808637e+00, 8.31513672e+01, 4.07453763e-06, 1.00000000e+01, 0.00000000e+00, 7.14895785e-01, -2.39706293e-01, -6.73510849e-01, -2.44080711e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44080702e-08, 8.33910751e+01, 2.44080711e-09, 4.07453763e-06, -8.33910751e+01, 4.14575517e-01, 2.44080702e-08, 1.91990681e+01, -1.92268050e+00, 8.33910751e+01, 8.33910751e+01, 3.05311332e-16, 4.37676811e+00, 2.61519226e+02, 4.37676811e+00, 0.00000000e+00, 0.00000000e+00, -4.37676811e+00, 4.37676811e+00, 4.37676811e+00, -5.79331868e-07, 2.22048897e-07, -4.37676811e+00, 0.00000000e+00, 9.22171936e+01, -9.22171936e+01, 0.00000000e+00, 0.00000000e+00, 5.34824609e+03, 5.14598486e+03, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03
31, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1634, 2.14917588e+00, 3.57143331e+00, 1.00006104e+00, 2.19087258e-01, -1.64673738e-02, -2.18467504e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.22341675e+03, 2.63388916e+02, 2.83545256e-01, 1.00000000e+01, 1.00000000e+01, 8.31584854e+01, 1.08808637e+00, 8.31513672e+01, 4.07453763e-06, 1.00000000e+01, 0.00000000e+00, 7.14895785e-01, -2.39706293e-01, -6.73510849e-01, -2.44080711e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.44080702e-08, 8.33910751e+01, 2.44080711e-09, 4.07453763e-06, -8.33910751e+01, 4.14575517e-01, 2.44080702e-08, 1.91990681e+01, -1.92268050e+00, 8.33910751e+01, 8.33910751e+01, 3.05311332e-16, 4.37676811e+00, 2.61519226e+02, 4.37676811e+00, 0.00000000e+00, 0.00000000e+00, -4.37676811e+00, 4.37676811e+00, 4.37676811e+00, -5.79331868e-07, 2.22048897e-07, -4.37676811e+00, 0.00000000e+00, 9.22171936e+01, -9.22171936e+01, 0.00000000e+00, 0.00000000e+00, 5.34824609e+03, 5.14598486e+03, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03
32, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 1575, 2.14982963e+00, 3.57142735e+00, 1.00004101e+00, 2.08402157e-01, -1.65902395e-02, -2.07740754e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.16334985e+03, 2.63503906e+02, 2.83755064e-01, 1.00000000e+01, 1.00000000e+01, 8.34188919e+01, 1.33925629e+00, 8.34081421e+01, -6.04873492e-07, 1.00000000e+01, 0.00000000e+00, 9.00256574e-01, -2.63824403e-01, -8.60731423e-01, -2.26705854e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26705851e-07, 8.36719666e+01, 2.26705854e-08, -6.04873492e-07, -8.36719666e+01, 4.78524864e-01, 2.26705851e-07, 2.08523636e+01, -8.37595999e-01, 8.36719666e+01, 8.36719666e+01, 0.00000000e+00, 4.56016636e+00, 3.34894623e+02, 4.56016636e+00, 0.00000000e+00, 0.00000000e+00, -4.56016636e+00, 4.56016636e+00, 4.56016636e+00, 5.27376528e-07, -4.15381045e-08, -4.56016636e+00, 0.00000000e+00, 9.29054718e+01, -9.29054718e+01, 0.00000000e+00, 0.00000000e+00, 5.36789941e+03, 5.14772607e+03, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03
33, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 734, 2.14982963e+00, 3.57142735e+00, 1.00004101e+00, 2.08402157e-01, -1.65902395e-02, -2.07740754e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.16334985e+03, 2.63503906e+02, 2.83755064e-01, 1.00000000e+01, 1.00000000e+01, 8.34188919e+01, 1.33925629e+00, 8.34081421e+01, -6.04873492e-07, 1.00000000e+01, 0.00000000e+00, 9.00256574e-01, -2.63824403e-01, -8.60731423e-01, -2.26705854e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26705851e-07, 8.36719666e+01, 2.26705854e-08, -6.04873492e-07, -8.36719666e+01, 4.78524864e-01, 2.26705851e-07, 2.08523636e+01, -8.37595999e-01, 8.36719666e+01, 8.36719666e+01, 0.00000000e+00, 4.56016636e+00, 3.34894623e+02, 4.56016636e+00, 0.00000000e+00, 0.00000000e+00, -4.56016636e+00, 4.56016636e+00, 4.56016636e+00, 5.27376528e-07, -4.15381045e-08, -4.56016636e+00, 0.00000000e+00, 9.29054718e+01, -9.29054718e+01, 0.00000000e+00, 0.00000000e+00, 5.36789941e+03, 5.14772607e+03, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03
34, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 794, 2.15120411e+00, 3.57143331e+00, 1.00002754e+00, 1.94807932e-01, -1.67408250e-02, -1.94087297e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.08688770e+03, 2.63700195e+02, 2.84147441e-01, 1.00000000e+01, 1.00000000e+01, 8.37872849e+01, 1.61427391e+00, 8.37717285e+01, -2.60653655e-06, 1.00000000e+01, 0.00000000e+00, 1.10761428e+00, -2.90420085e-01, -1.06886184e+00, -2.28040857e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28040861e-07, 8.40621490e+01, 2.28040857e-08, -2.60653655e-06, -8.40621490e+01, 5.45412064e-01, 2.28040861e-07, 2.26035576e+01, -1.13544729e-11, 8.40621490e+01, 8.40621490e+01, 3.05311332e-16, 4.74649239e+00, 4.26319641e+02, 4.74649239e+00, 0.00000000e+00, 0.00000000e+00, -4.74649239e+00, 4.74649239e+00, 4.74649239e+00, 9.86183750e-07, -1.66689603e-07, -4.74649239e+00, 0.00000000e+00, 9.37485199e+01, -9.37485199e+01, 0.00000000e+00, 0.00000000e+00, 5.39201465e+03, 5.15120947e+03, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03
35, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1635, 2.15120411e+00, 3.57143331e+00, 1.00002754e+00, 1.94807932e-01, -1.67408250e-02, -1.94087297e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.08688770e+03, 2.63700195e+02, 2.84147441e-01, 1.00000000e+01, 1.00000000e+01, 8.37872849e+01, 1.61427391e+00, 8.37717285e+01, -2.60653655e-06, 1.00000000e+01, 0.00000000e+00, 1.10761428e+00, -2.90420085e-01, -1.06886184e+00, -2.28040857e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28040861e-07, 8.40621490e+01, 2.28040857e-08, -2.60653655e-06, -8.40621490e+01, 5.45412064e-01, 2.28040861e-07, 2.26035576e+01, -1.13544729e-11, 8.40621490e+01, 8.40621490e+01, 3.05311332e-16, 4.74649239e+00, 4.26319641e+02, 4.74649239e+00, 0.00000000e+00, 0.00000000e+00, -4.74649239e+00, 4.74649239e+00, 4.74649239e+00, 9.86183750e-07, -1.66689603e-07, -4.74649239e+00, 0.00000000e+00, 9.37485199e+01, -9.37485199e+01, 0.00000000e+00, 0.00000000e+00, 5.39201465e+03, 5.15120947e+03, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03
36, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1574, 2.15314364e+00, 3.57143331e+00, 1.00002062e+00, 1.78465009e-01, -1.69202276e-02, -1.77661106e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.94902771e+02, 2.63962708e+02, 2.84686089e-01, 1.00000000e+01, 1.00000000e+01, 8.42759857e+01, 1.91691315e+00, 8.42541809e+01, 0.00000000e+00, 1.00000000e+01, 0.00000000e+00, 1.33922946e+00, -3.19824606e-01, -1.30047989e+00, 1.77936485e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77936488e-09, 8.45740051e+01, -1.77936485e-10, 0.00000000e+00, -8.45740051e+01, 6.16433263e-01, -1.77936488e-09, 2.44536533e+01, -1.77635684e-14, 8.45740051e+01, 8.45740051e+01, 1.38777878e-16, 4.93544912e+00, 5.39482117e+02, 4.93544912e+00, 0.00000000e+00, 0.00000000e+00, -4.93544912e+00, 4.93544912e+00, 4.93544912e+00, -3.02579428e-09, 6.88415089e-11, -4.93544912e+00, 0.00000000e+00, 9.47533264e+01, -9.47533264e+01, 0.00000000e+00, 0.00000000e+00, 5.42069043e+03, 5.15607178e+03, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03
37, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 733, 2.15314364e+00, 3.57143331e+00, 1.00002062e+00, 1.78465009e-01, -1.69202276e-02, -1.77661106e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.94902771e+02, 2.63962708e+02, 2.84686089e-01, 1.00000000e+01, 1.00000000e+01, 8.42759857e+01, 1.91691315e+00, 8.42541809e+01, 0.00000000e+00, 1.00000000e+01, 0.00000000e+00, 1.33922946e+00, -3.19824606e-01, -1.30047989e+00, 1.77936485e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77936488e-09, 8.45740051e+01, -1.77936485e-10, 0.00000000e+00, -8.45740051e+01, 6.16433263e-01, -1.77936488e-09, 2.44536533e+01, -1.77635684e-14, 8.45740051e+01, 8.45740051e+01, 1.38777878e-16, 4.93544912e+00, 5.39482117e+02, 4.93544912e+00, 0.00000000e+00, 0.00000000e+00, -4.93544912e+00, 4.93544912e+00, 4.93544912e+00, -3.02579428e-09, 6.88415089e-11, -4.93544912e+00, 0.00000000e+00, 9.47533264e+01, -9.47533264e+01, 0.00000000e+00, 0.00000000e+00, 5.42069043e+03, 5.15607178e+03, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03
38, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 795, 2.15546036e+00, 3.57142735e+00, 1.00001597e+00, 1.59648865e-01, -1.71299446e-02, -1.58727199e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -8.88872803e+02, 2.64268738e+02, 2.85321921e-01, 1.00000000e+01, 1.00000000e+01, 8.49050064e+01, 2.25656533e+00, 8.48750153e+01, 0.00000000e+00, 1.00000000e+01, 0.00000000e+00, 1.59889066e+00, -3.54401082e-01, -1.55911875e+00, 1.81010460e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.81010464e-07, 8.52294159e+01, -1.81010460e-08, 0.00000000e+00, -8.52294159e+01, 6.97446585e-01, -1.81010464e-07, 2.65615444e+01, -1.03028697e-13, 8.52294159e+01, 8.52294159e+01, 4.44089210e-16, 5.14197779e+00, 6.90881042e+02, 5.14197779e+00, 0.00000000e+00, 0.00000000e+00, -5.14197779e+00, 5.14197779e+00, 5.14197779e+00, -2.97413322e-07, 7.90730414e-09, -5.14197779e+00, 0.00000000e+00, 9.59277496e+01, -9.59277496e+01, 0.00000000e+00, 0.00000000e+00, 5.45407959e+03, 5.16186914e+03, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03
39, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1636, 2.15546036e+00, 3.57142735e+00, 1.00001597e+00, 1.59648865e-01, -1.71299446e-02, -1.58727199e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -8.88872803e+02, 2.64268738e+02, 2.85321921e-01, 1.00000000e+01, 1.00000000e+01, 8.49050064e+01, 2.25656533e+00, 8.48750153e+01, 0.00000000e+00, 1.00000000e+01, 0.00000000e+00, 1.59889066e+00, -3.54401082e-01, -1.55911875e+00, 1.81010460e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.81010464e-07, 8.52294159e+01, -1.81010460e-08, 0.00000000e+00, -8.52294159e+01, 6.97446585e-01, -1.81010464e-07, 2.65615444e+01, -1.03028697e-13, 8.52294159e+01, 8.52294159e+01, 4.44089210e-16, 5.14197779e+00, 6.90881042e+02, 5.14197779e+00, 0.00000000e+00, 0.00000000e+00, -5.14197779e+00, 5.14197779e+00, 5.14197779e+00, -2.97413322e-07, 7.90730414e-09, -5.14197779e+00, 0.00000000e+00, 9.59277496e+01, -9.59277496e+01, 0.00000000e+00, 0.00000000e+00, 5.45407959e+03, 5.16186914e+03, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03
40, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1573, 2.15790939e+00, 3.57142735e+00, 1.00000882e+00, 1.38839647e-01, -1.73710939e-02, -1.37748659e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -7.71392944e+02, 2.64590637e+02, 2.85992920e-01, 1.00000000e+01, 1.00000000e+01, 8.57047501e+01, 2.64407635e+00, 8.56639557e+01, 0.00000000e+00, 1.00000000e+01, 0.00000000e+00, 1.89050913e+00, -4.00869906e-01, -1.84751940e+00, 1.82787510e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.82787517e-07, 8.60648270e+01, -1.82787510e-08, 0.00000000e+00, -8.60648270e+01, 7.96556950e-01, -1.82787517e-07, 2.94551201e+01, -6.39488462e-14, 8.60648270e+01, 8.60648270e+01, 2.77555756e-16, 5.41262341e+00, 9.41398438e+02, 5.41262341e+00, 0.00000000e+00, 0.00000000e+00, -5.41262341e+00, 5.41262341e+00, 5.41262341e+00, -2.87734309e-07, 8.88111540e-09, -5.41262341e+00, 0.00000000e+00, 9.72781830e+01, -9.72781830e+01, 0.00000000e+00, 0.00000000e+00, 5.49226270e+03, 5.16802783e+03, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03
41, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 732, 2.15790939e+00, 3.57142735e+00, 1.00000882e+00, 1.38839647e-01, -1.73710939e-02, -1.37748659e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -7.71392944e+02, 2.64590637e+02, 2.85992920e-01, 1.00000000e+01, 1.00000000e+01, 8.57047501e+01, 2.64407635e+00, 8.56639557e+01, 0.00000000e+00, 1.00000000e+01, 0.00000000e+00, 1.89050913e+00, -4.00869906e-01, -1.84751940e+00, 1.82787510e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.82787517e-07, 8.60648270e+01, -1.82787510e-08, 0.00000000e+00, -8.60648270e+01, 7.96556950e-01, -1.82787517e-07, 2.94551201e+01, -6.39488462e-14, 8.60648270e+01, 8.60648270e+01, 2.77555756e-16, 5.41262341e+00, 9.41398438e+02, 5.41262341e+00, 0.00000000e+00, 0.00000000e+00, -5.41262341e+00, 5.41262341e+00, 5.41262341e+00, -2.87734309e-07, 8.88111540e-09, -5.41262341e+00, 0.00000000e+00, 9.72781830e+01, -9.72781830e+01, 0.00000000e+00, 0.00000000e+00, 5.49226270e+03, 5.16802783e+03, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03
