
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
26, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 792, 1.12847304e+00, 3.57142735e+00, 1.00011921e+00, 6.28708601e-02, -4.51117987e-03, -6.27088025e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.51169495e+02, 1.38855301e+02, 7.84844160e-02, 5.00000000e+00, 5.00000000e+00, 4.11863785e+01, 3.38682801e-01, 4.11849861e+01, 1.15699811e-06, 5.00000000e+00, 0.00000000e+00, 2.11731657e-01, -1.11757986e-01, -1.79834500e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.12967453e+01, 0.00000000e+00, 1.15699811e-06, -4.12967453e+01, 1.58848301e-01, 0.00000000e+00, 4.54184437e+00, -1.26676166e+00, 4.12967453e+01, 4.12967453e+01, 7.63278329e-17, 2.12967992e+00, 3.46520829e+00, 2.12967992e+00, 0.00000000e+00, 0.00000000e+00, -2.12967992e+00, 2.12967992e+00, 2.12967992e+00, -9.75635928e-08, 6.06308035e-08, -2.12967992e+00, 0.00000000e+00, 2.52626228e+01, -2.52626228e+01, 0.00000000e+00, 0.00000000e+00, 2.79974194e+03, 2.71345923e+03, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03
27, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1633, 1.12847304e+00, 3.57142735e+00, 1.00011921e+00, 6.28708601e-02, -4.51117987e-03, -6.27088025e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.51169495e+02, 1.38855301e+02, 7.84844160e-02, 5.00000000e+00, 5.00000000e+00, 4.11863785e+01, 3.38682801e-01, 4.11849861e+01, 1.15699811e-06, 5.00000000e+00, 0.00000000e+00, 2.11731657e-01, -1.11757986e-01, -1.79834500e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.12967453e+01, 0.00000000e+00, 1.15699811e-06, -4.12967453e+01, 1.58848301e-01, 0.00000000e+00, 4.54184437e+00, -1.26676166e+00, 4.12967453e+01, 4.12967453e+01, 7.63278329e-17, 2.12967992e+00, 3.46520829e+00, 2.12967992e+00, 0.00000000e+00, 0.00000000e+00, -2.12967992e+00, 2.12967992e+00, 2.12967992e+00, -9.75635928e-08, 6.06308035e-08, -2.12967992e+00, 0.00000000e+00, 2.52626228e+01, -2.52626228e+01, 0.00000000e+00, 0.00000000e+00, 2.79974194e+03, 2.71345923e+03, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03
28, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 1576, 1.12838781e+00, 3.57143331e+00, 1.00007725e+00, 6.15866855e-02, -4.53448575e-03, -6.14195280e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.43949280e+02, 1.38879211e+02, 7.84920156e-02, 5.00000000e+00, 5.00000000e+00, 4.12225113e+01, 4.54851806e-01, 4.12200012e+01, -1.44804758e-07, 5.00000000e+00, 0.00000000e+00, 2.91215897e-01, -1.17832735e-01, -2.66312122e-01, -8.56837623e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28418829e-08, 4.13378334e+01, 8.56837623e-09, -1.44804758e-07, -4.13378334e+01, 1.88539684e-01, 4.28418829e-08, 4.73593330e+00, -8.42868030e-01, 4.13378334e+01, 4.13378334e+01, 6.93889390e-17, 2.17417717e+00, 3.92678547e+00, 2.17417717e+00, 0.00000000e+00, 0.00000000e+00, -2.17417717e+00, 2.17417717e+00, 2.17417717e+00, 1.79845799e-07, -9.62237756e-09, -2.17417717e+00, 0.00000000e+00, 2.53931141e+01, -2.53931141e+01, 0.00000000e+00, 0.00000000e+00, 2.80668433e+03, 2.71338647e+03, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03
29, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 735, 1.12838781e+00, 3.57143331e+00, 1.00007725e+00, 6.15866855e-02, -4.53448575e-03, -6.14195280e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.43949280e+02, 1.38879211e+02, 7.84920156e-02, 5.00000000e+00, 5.00000000e+00, 4.12225113e+01, 4.54851806e-01, 4.12200012e+01, -1.44804758e-07, 5.00000000e+00, 0.00000000e+00, 2.91215897e-01, -1.17832735e-01, -2.66312122e-01, -8.56837623e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28418829e-08, 4.13378334e+01, 8.56837623e-09, -1.44804758e-07, -4.13378334e+01, 1.88539684e-01, 4.28418829e-08, 4.73593330e+00, -8.42868030e-01, 4.13378334e+01, 4.13378334e+01, 6.93889390e-17, 2.17417717e+00, 3.92678547e+00, 2.17417717e+00, 0.00000000e+00, 0.00000000e+00, -2.17417717e+00, 2.17417717e+00, 2.17417717e+00, 1.79845799e-07, -9.62237756e-09, -2.17417717e+00, 0.00000000e+00, 2.53931141e+01, -2.53931141e+01, 0.00000000e+00, 0.00000000e+00, 2.80668433e+03, 2.71338647e+03, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03
30, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 793, 1.12885141e+00, 3.57143331e+00, 1.00006104e+00, 5.94567098e-02, -4.56534885e-03, -5.92811778e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.31974243e+02, 1.38962570e+02, 7.85713494e-02, 5.00000000e+00, 5.00000000e+00, 4.13081360e+01, 5.77671170e-01, 4.13040962e+01, 1.46232026e-07, 5.00000000e+00, 0.00000000e+00, 3.79352272e-01, -1.27083108e-01, -3.57432544e-01, -8.48474802e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.24237392e-08, 4.14311790e+01, 8.48474802e-09, 1.46232026e-07, -4.14311790e+01, 2.20238626e-01, 4.24237392e-08, 5.04257441e+00, -4.82768446e-01, 4.14311790e+01, 4.14311790e+01, 1.52655666e-16, 2.24286604e+00, 4.73748159e+00, 2.24286604e+00, 0.00000000e+00, 0.00000000e+00, -2.24286604e+00, 2.24286604e+00, 2.24286604e+00, 1.32629268e-07, 6.08566131e-09, -2.24286604e+00, 0.00000000e+00, 2.55659256e+01, -2.55659256e+01, 0.00000000e+00, 0.00000000e+00, 2.81602173e+03, 2.71463916e+03, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03
31, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1634, 1.12885141e+00, 3.57143331e+00, 1.00006104e+00, 5.94567098e-02, -4.56534885e-03, -5.92811778e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.31974243e+02, 1.38962570e+02, 7.85713494e-02, 5.00000000e+00, 5.00000000e+00, 4.13081360e+01, 5.77671170e-01, 4.13040962e+01, 1.46232026e-07, 5.00000000e+00, 0.00000000e+00, 3.79352272e-01, -1.27083108e-01, -3.57432544e-01, -8.48474802e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.24237392e-08, 4.14311790e+01, 8.48474802e-09, 1.46232026e-07, -4.14311790e+01, 2.20238626e-01, 4.24237392e-08, 5.04257441e+00, -4.82768446e-01, 4.14311790e+01, 4.14311790e+01, 1.52655666e-16, 2.24286604e+00, 4.73748159e+00, 2.24286604e+00, 0.00000000e+00, 0.00000000e+00, -2.24286604e+00, 2.24286604e+00, 2.24286604e+00, 1.32629268e-07, 6.08566131e-09, -2.24286604e+00, 0.00000000e+00, 2.55659256e+01, -2.55659256e+01, 0.00000000e+00, 0.00000000e+00, 2.81602173e+03, 2.71463916e+03, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03
32, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 1575, 1.12981570e+00, 3.57142735e+00, 1.00004101e+00, 5.64938821e-02, -4.60416311e-03, -5.63059524e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.15313782e+02, 1.39102554e+02, 7.87175968e-02, 5.00000000e+00, 5.00000000e+00, 4.14462776e+01, 7.10964382e-01, 4.14401779e+01, 1.44806791e-07, 5.00000000e+00, 0.00000000e+00, 4.77866232e-01, -1.39992684e-01, -4.56900626e-01, -6.85460533e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.42730253e-08, 4.15801697e+01, 6.85460533e-09, 1.44806791e-07, -4.15801697e+01, 2.54063755e-01, 3.42730253e-08, 5.47648144e+00, -1.95670247e-01, 4.15801697e+01, 4.15801697e+01, 0.00000000e+00, 2.33673811e+00, 6.06540155e+00, 2.33673811e+00, 0.00000000e+00, 0.00000000e+00, -2.33673811e+00, 2.33673811e+00, 2.33673811e+00, 9.29722148e-08, 6.57032961e-09, -2.33673811e+00, 0.00000000e+00, 2.57833500e+01, -2.57833500e+01, 0.00000000e+00, 0.00000000e+00, 2.82782861e+03, 2.71710767e+03, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03
33, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 734, 1.12981570e+00, 3.57142735e+00, 1.00004101e+00, 5.64938821e-02, -4.60416311e-03, -5.63059524e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.15313782e+02, 1.39102554e+02, 7.87175968e-02, 5.00000000e+00, 5.00000000e+00, 4.14462776e+01, 7.10964382e-01, 4.14401779e+01, 1.44806791e-07, 5.00000000e+00, 0.00000000e+00, 4.77866232e-01, -1.39992684e-01, -4.56900626e-01, -6.85460533e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.42730253e-08, 4.15801697e+01, 6.85460533e-09, 1.44806791e-07, -4.15801697e+01, 2.54063755e-01, 3.42730253e-08, 5.47648144e+00, -1.95670247e-01, 4.15801697e+01, 4.15801697e+01, 0.00000000e+00, 2.33673811e+00, 6.06540155e+00, 2.33673811e+00, 0.00000000e+00, 0.00000000e+00, -2.33673811e+00, 2.33673811e+00, 2.33673811e+00, 9.29722148e-08, 6.57032961e-09, -2.33673811e+00, 0.00000000e+00, 2.57833500e+01, -2.57833500e+01, 0.00000000e+00, 0.00000000e+00, 2.82782861e+03, 2.71710767e+03, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03
34, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 794, 1.13124990e+00, 3.57143331e+00, 1.00002754e+00, 5.27267009e-02, -4.65151202e-03, -5.25211245e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.94117981e+02, 1.39297012e+02, 7.89275616e-02, 5.00000000e+00, 5.00000000e+00, 4.16418839e+01, 8.57208312e-01, 4.16330605e+01, 1.31607715e-06, 5.00000000e+00, 0.00000000e+00, 5.88284075e-01, -1.54126137e-01, -5.67735195e-01, -6.78785517e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.39392763e-08, 4.17871857e+01, 6.78785517e-09, 1.31607715e-06, -4.17871857e+01, 2.89473116e-01, 3.39392763e-08, 5.93007565e+00, -4.52082816e-13, 4.17871857e+01, 4.17871857e+01, 2.22044605e-16, 2.43086958e+00, 7.69626474e+00, 2.43086958e+00, 0.00000000e+00, 0.00000000e+00, -2.43086958e+00, 2.43086958e+00, 2.43086958e+00, -1.90443345e-07, 8.07642166e-08, -2.43086958e+00, 0.00000000e+00, 2.60484409e+01, -2.60484409e+01, 0.00000000e+00, 0.00000000e+00, 2.84223096e+03, 2.72072119e+03, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03
35, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1635, 1.13124990e+00, 3.57143331e+00, 1.00002754e+00, 5.27267009e-02, -4.65151202e-03, -5.25211245e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.94117981e+02, 1.39297012e+02, 7.89275616e-02, 5.00000000e+00, 5.00000000e+00, 4.16418839e+01, 8.57208312e-01, 4.16330605e+01, 1.31607715e-06, 5.00000000e+00, 0.00000000e+00, 5.88284075e-01, -1.54126137e-01, -5.67735195e-01, -6.78785517e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.39392763e-08, 4.17871857e+01, 6.78785517e-09, 1.31607715e-06, -4.17871857e+01, 2.89473116e-01, 3.39392763e-08, 5.93007565e+00, -4.52082816e-13, 4.17871857e+01, 4.17871857e+01, 2.22044605e-16, 2.43086958e+00, 7.69626474e+00, 2.43086958e+00, 0.00000000e+00, 0.00000000e+00, -2.43086958e+00, 2.43086958e+00, 2.43086958e+00, -1.90443345e-07, 8.07642166e-08, -2.43086958e+00, 0.00000000e+00, 2.60484409e+01, -2.60484409e+01, 0.00000000e+00, 0.00000000e+00, 2.84223096e+03, 2.72072119e+03, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03
36, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1574, 1.13308704e+00, 3.57143331e+00, 1.00002062e+00, 4.82001752e-02, -4.70784307e-03, -4.79697101e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.68630524e+02, 1.39539902e+02, 7.91934058e-02, 5.00000000e+00, 5.00000000e+00, 4.19018440e+01, 1.01840770e+00, 4.18894653e+01, 6.03041386e-08, 5.00000000e+00, 0.00000000e+00, 7.11840391e-01, -1.69523105e-01, -6.91359997e-01, -9.13943321e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.56971669e-08, 4.20589867e+01, 9.13943321e-09, 6.03041386e-08, -4.20589867e+01, 3.27047706e-01, 4.56971669e-08, 6.39714575e+00, -3.19744231e-14, 4.20589867e+01, 4.20589867e+01, 6.93889390e-17, 2.52396631e+00, 9.65552425e+00, 2.52396631e+00, 0.00000000e+00, 0.00000000e+00, -2.52396631e+00, 2.52396631e+00, 2.52396631e+00, 1.34600882e-07, 3.61118052e-10, -2.52396631e+00, 0.00000000e+00, 2.63639374e+01, -2.63639374e+01, 0.00000000e+00, 0.00000000e+00, 2.85931543e+03, 2.72532495e+03, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03
37, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 733, 1.13308704e+00, 3.57143331e+00, 1.00002062e+00, 4.82001752e-02, -4.70784307e-03, -4.79697101e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.68630524e+02, 1.39539902e+02, 7.91934058e-02, 5.00000000e+00, 5.00000000e+00, 4.19018440e+01, 1.01840770e+00, 4.18894653e+01, 6.03041386e-08, 5.00000000e+00, 0.00000000e+00, 7.11840391e-01, -1.69523105e-01, -6.91359997e-01, -9.13943321e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.56971669e-08, 4.20589867e+01, 9.13943321e-09, 6.03041386e-08, -4.20589867e+01, 3.27047706e-01, 4.56971669e-08, 6.39714575e+00, -3.19744231e-14, 4.20589867e+01, 4.20589867e+01, 6.93889390e-17, 2.52396631e+00, 9.65552425e+00, 2.52396631e+00, 0.00000000e+00, 0.00000000e+00, -2.52396631e+00, 2.52396631e+00, 2.52396631e+00, 1.34600882e-07, 3.61118052e-10, -2.52396631e+00, 0.00000000e+00, 2.63639374e+01, -2.63639374e+01, 0.00000000e+00, 0.00000000e+00, 2.85931543e+03, 2.72532495e+03, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03
38, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 795, 1.13524735e+00, 3.57142735e+00, 1.00001597e+00, 4.29975428e-02, -4.77372622e-03, -4.27317247e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.39297791e+02, 1.39821747e+02, 7.95044154e-02, 5.00000000e+00, 5.00000000e+00, 4.22376366e+01, 1.19932771e+00, 4.22206078e+01, -1.23087125e-06, 5.00000000e+00, 0.00000000e+00, 8.50503504e-01, -1.87271476e-01, -8.29629779e-01, 2.75069780e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37534897e-07, 4.24078789e+01, -2.75069780e-08, -1.23087125e-06, -4.24078789e+01, 3.69697928e-01, -1.37534897e-07, 6.91171741e+00, -4.44089210e-15, 4.24078789e+01, 4.24078789e+01, -6.93889390e-17, 2.62250805e+00, 1.21686344e+01, 2.62250805e+00, 0.00000000e+00, 0.00000000e+00, -2.62250805e+00, 2.62250805e+00, 2.62250805e+00, -5.31936699e-08, -7.49438058e-08, -2.62250805e+00, 0.00000000e+00, 2.67328815e+01, -2.67328815e+01, 0.00000000e+00, 0.00000000e+00, 2.87919849e+03, 2.73073584e+03, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03
39, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1636, 1.13524735e+00, 3.57142735e+00, 1.00001597e+00, 4.29975428e-02, -4.77372622e-03, -4.27317247e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.39297791e+02, 1.39821747e+02, 7.95044154e-02, 5.00000000e+00, 5.00000000e+00, 4.22376366e+01, 1.19932771e+00, 4.22206078e+01, -1.23087125e-06, 5.00000000e+00, 0.00000000e+00, 8.50503504e-01, -1.87271476e-01, -8.29629779e-01, 2.75069780e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37534897e-07, 4.24078789e+01, -2.75069780e-08, -1.23087125e-06, -4.24078789e+01, 3.69697928e-01, -1.37534897e-07, 6.91171741e+00, -4.44089210e-15, 4.24078789e+01, 4.24078789e+01, -6.93889390e-17, 2.62250805e+00, 1.21686344e+01, 2.62250805e+00, 0.00000000e+00, 0.00000000e+00, -2.62250805e+00, 2.62250805e+00, 2.62250805e+00, -5.31936699e-08, -7.49438058e-08, -2.62250805e+00, 0.00000000e+00, 2.67328815e+01, -2.67328815e+01, 0.00000000e+00, 0.00000000e+00, 2.87919849e+03, 2.73073584e+03, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03
40, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1573, 1.13761675e+00, 3.57142735e+00, 1.00000882e+00, 3.72670889e-02, -4.84956987e-03, -3.69502045e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.06921265e+02, 1.40129898e+02, 7.98456445e-02, 5.00000000e+00, 5.00000000e+00, 4.26655083e+01, 1.40425253e+00, 4.26423912e+01, -1.24295514e-06, 5.00000000e+00, 0.00000000e+00, 1.00603998e+00, -2.10991576e-01, -9.83666122e-01, 1.79233393e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.96166981e-08, 4.28533821e+01, -1.79233393e-08, -1.24295514e-06, -4.28533821e+01, 4.20586407e-01, -8.96166981e-08, 7.61587000e+00, -3.90798505e-14, 4.28533821e+01, 4.28533821e+01, 1.38777878e-16, 2.75166249e+00, 1.62654305e+01, 2.75166249e+00, 0.00000000e+00, 0.00000000e+00, -2.75166249e+00, 2.75166249e+00, 2.75166249e+00, 1.65607972e-07, -8.56600266e-08, -2.75166249e+00, 0.00000000e+00, 2.71576080e+01, -2.71576080e+01, 0.00000000e+00, 0.00000000e+00, 2.90194092e+03, 2.73668677e+03, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03
41, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 732, 1.13761675e+00, 3.57142735e+00, 1.00000882e+00, 3.72670889e-02, -4.84956987e-03, -3.69502045e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.06921265e+02, 1.40129898e+02, 7.98456445e-02, 5.00000000e+00, 5.00000000e+00, 4.26655083e+01, 1.40425253e+00, 4.26423912e+01, -1.24295514e-06, 5.00000000e+00, 0.00000000e+00, 1.00603998e+00, -2.10991576e-01, -9.83666122e-01, 1.79233393e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.96166981e-08, 4.28533821e+01, -1.79233393e-08, -1.24295514e-06, -4.28533821e+01, 4.20586407e-01, -8.96166981e-08, 7.61587000e+00, -3.90798505e-14, 4.28533821e+01, 4.28533821e+01, 1.38777878e-16, 2.75166249e+00, 1.62654305e+01, 2.75166249e+00, 0.00000000e+00, 0.00000000e+00, -2.75166249e+00, 2.75166249e+00, 2.75166249e+00, 1.65607972e-07, -8.56600266e-08, -2.75166249e+00, 0.00000000e+00, 2.71576080e+01, -2.71576080e+01, 0.00000000e+00, 0.00000000e+00, 2.90194092e+03, 2.73668677e+03, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03
