
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
26, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 792, 2.52577633e-01, 3.57142735e+00, 1.00011921e+00, 3.09975375e-03, -2.34293009e-04, -3.09088663e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.73089752e+01, 3.19635086e+01, 4.04141378e-03, 1.00000000e+00, 1.00000000e+00, 8.08027935e+00, 7.97546878e-02, 8.07988548e+00, 7.27595904e-08, 1.00000000e+00, 0.00000000e+00, 4.97472696e-02, -2.60102488e-02, -4.24058698e-02, 2.28491737e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28491737e-09, 8.10589600e+00, -2.28491737e-09, 7.27595904e-08, -8.10589600e+00, 3.73488180e-02, -2.28491737e-09, 2.06777766e-01, -5.56616373e-02, 8.10589600e+00, 8.10589600e+00, 3.64291930e-17, 4.54344630e-01, 3.26899812e-04, 4.54344630e-01, 0.00000000e+00, 0.00000000e+00, -4.54344630e-01, 4.54344630e-01, 4.54344630e-01, -4.73450434e-08, 4.55871785e-09, -4.54344630e-01, 0.00000000e+00, 1.31204164e+00, -1.31204164e+00, 0.00000000e+00, 0.00000000e+00, 6.38046387e+02, 6.23783447e+02, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03
27, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1633, 2.52577633e-01, 3.57142735e+00, 1.00011921e+00, 3.09975375e-03, -2.34293009e-04, -3.09088663e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.73089752e+01, 3.19635086e+01, 4.04141378e-03, 1.00000000e+00, 1.00000000e+00, 8.08027935e+00, 7.97546878e-02, 8.07988548e+00, 7.27595904e-08, 1.00000000e+00, 0.00000000e+00, 4.97472696e-02, -2.60102488e-02, -4.24058698e-02, 2.28491737e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28491737e-09, 8.10589600e+00, -2.28491737e-09, 7.27595904e-08, -8.10589600e+00, 3.73488180e-02, -2.28491737e-09, 2.06777766e-01, -5.56616373e-02, 8.10589600e+00, 8.10589600e+00, 3.64291930e-17, 4.54344630e-01, 3.26899812e-04, 4.54344630e-01, 0.00000000e+00, 0.00000000e+00, -4.54344630e-01, 4.54344630e-01, 4.54344630e-01, -4.73450434e-08, 4.55871785e-09, -4.54344630e-01, 0.00000000e+00, 1.31204164e+00, -1.31204164e+00, 0.00000000e+00, 0.00000000e+00, 6.38046387e+02, 6.23783447e+02, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03
28, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 1576, 2.52867967e-01, 3.57143331e+00, 1.00007725e+00, 3.03161168e-03, -2.36032953e-04, -3.02240928e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.69254875e+01, 3.20105667e+01, 4.05202061e-03, 1.00000000e+00, 1.00000000e+00, 8.08883095e+00, 1.06890798e-01, 8.08812428e+00, 3.62011896e-08, 1.00000000e+00, 0.00000000e+00, 6.84195757e-02, -2.75248662e-02, -6.26388043e-02, -2.23259466e-11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.23259466e-11, 8.11564922e+00, 2.23259466e-11, 3.62011896e-08, -8.11564922e+00, 4.42519933e-02, 2.23259466e-11, 2.15929031e-01, -3.65616716e-02, 8.11564922e+00, 8.11564922e+00, 1.90819582e-17, 4.64154571e-01, 3.72034789e-04, 4.64154571e-01, 0.00000000e+00, 0.00000000e+00, -4.64154571e-01, 4.64154571e-01, 4.64154571e-01, -4.48620474e-09, 2.13677254e-09, -4.64154571e-01, 0.00000000e+00, 1.32178426e+00, -1.32178426e+00, 0.00000000e+00, 0.00000000e+00, 6.40346985e+02, 6.24579102e+02, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03
29, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 735, 2.52867967e-01, 3.57143331e+00, 1.00007725e+00, 3.03161168e-03, -2.36032953e-04, -3.02240928e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.69254875e+01, 3.20105667e+01, 4.05202061e-03, 1.00000000e+00, 1.00000000e+00, 8.08883095e+00, 1.06890798e-01, 8.08812428e+00, 3.62011896e-08, 1.00000000e+00, 0.00000000e+00, 6.84195757e-02, -2.75248662e-02, -6.26388043e-02, -2.23259466e-11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.23259466e-11, 8.11564922e+00, 2.23259466e-11, 3.62011896e-08, -8.11564922e+00, 4.42519933e-02, 2.23259466e-11, 2.15929031e-01, -3.65616716e-02, 8.11564922e+00, 8.11564922e+00, 1.90819582e-17, 4.64154571e-01, 3.72034789e-04, 4.64154571e-01, 0.00000000e+00, 0.00000000e+00, -4.64154571e-01, 4.64154571e-01, 4.64154571e-01, -4.48620474e-09, 2.13677254e-09, -4.64154571e-01, 0.00000000e+00, 1.32178426e+00, -1.32178426e+00, 0.00000000e+00, 0.00000000e+00, 6.40346985e+02, 6.24579102e+02, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03
30, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 793, 2.53329784e-01, 3.57143331e+00, 1.00006104e+00, 2.91922409e-03, -2.38270834e-04, -2.90948385e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.62930927e+01, 3.20775146e+01, 4.06791596e-03, 1.00000000e+00, 1.00000000e+00, 8.10905552e+00, 1.35679021e-01, 8.10791969e+00, 3.65580064e-08, 1.00000000e+00, 0.00000000e+00, 8.91847983e-02, -2.97688544e-02, -8.40698779e-02, -2.26259922e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26259922e-09, 8.13768864e+00, 2.26259922e-09, 3.65580064e-08, -8.13768864e+00, 5.16091436e-02, 2.26259922e-09, 2.29956955e-01, -2.00948734e-02, 8.13768864e+00, 8.13768864e+00, 0.00000000e+00, 4.78843480e-01, 4.49072570e-04, 4.78843480e-01, 0.00000000e+00, 0.00000000e+00, -4.78843480e-01, 4.78843480e-01, 4.78843480e-01, 3.18002122e-08, 1.62692060e-09, -4.78843480e-01, 0.00000000e+00, 1.33431530e+00, -1.33431530e+00, 0.00000000e+00, 0.00000000e+00, 6.43329895e+02, 6.25801147e+02, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03
31, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1634, 2.53329784e-01, 3.57143331e+00, 1.00006104e+00, 2.91922409e-03, -2.38270834e-04, -2.90948385e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.62930927e+01, 3.20775146e+01, 4.06791596e-03, 1.00000000e+00, 1.00000000e+00, 8.10905552e+00, 1.35679021e-01, 8.10791969e+00, 3.65580064e-08, 1.00000000e+00, 0.00000000e+00, 8.91847983e-02, -2.97688544e-02, -8.40698779e-02, -2.26259922e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26259922e-09, 8.13768864e+00, 2.26259922e-09, 3.65580064e-08, -8.13768864e+00, 5.16091436e-02, 2.26259922e-09, 2.29956955e-01, -2.00948734e-02, 8.13768864e+00, 8.13768864e+00, 0.00000000e+00, 4.78843480e-01, 4.49072570e-04, 4.78843480e-01, 0.00000000e+00, 0.00000000e+00, -4.78843480e-01, 4.78843480e-01, 4.78843480e-01, 3.18002122e-08, 1.62692060e-09, -4.78843480e-01, 0.00000000e+00, 1.33431530e+00, -1.33431530e+00, 0.00000000e+00, 0.00000000e+00, 6.43329895e+02, 6.25801147e+02, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03
32, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 1575, 2.53958374e-01, 3.57142735e+00, 1.00004101e+00, 2.76335515e-03, -2.41042362e-04, -2.75282213e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.54158249e+01, 3.21645699e+01, 4.08908259e-03, 1.00000000e+00, 1.00000000e+00, 8.14169598e+00, 1.67044699e-01, 8.13998222e+00, 3.46943807e-07, 1.00000000e+00, 0.00000000e+00, 1.12481624e-01, -3.28167006e-02, -1.07588008e-01, -5.71217074e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.71217074e-10, 8.17279911e+00, 5.71217074e-10, 3.46943807e-07, -8.17279911e+00, 5.94566911e-02, 5.71217074e-10, 2.49155357e-01, -6.23694016e-03, 8.17279911e+00, 8.17279911e+00, -1.73472348e-17, 4.98268574e-01, 5.70825941e-04, 4.98268574e-01, 0.00000000e+00, 0.00000000e+00, -4.98268574e-01, 4.98268574e-01, 4.98268574e-01, -6.53490630e-08, 2.25783570e-08, -4.98268574e-01, 0.00000000e+00, 1.34983909e+00, -1.34983909e+00, 0.00000000e+00, 0.00000000e+00, 6.47028503e+02, 6.27441040e+02, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03
33, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 734, 2.53958374e-01, 3.57142735e+00, 1.00004101e+00, 2.76335515e-03, -2.41042362e-04, -2.75282213e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.54158249e+01, 3.21645699e+01, 4.08908259e-03, 1.00000000e+00, 1.00000000e+00, 8.14169598e+00, 1.67044699e-01, 8.13998222e+00, 3.46943807e-07, 1.00000000e+00, 0.00000000e+00, 1.12481624e-01, -3.28167006e-02, -1.07588008e-01, -5.71217074e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.71217074e-10, 8.17279911e+00, 5.71217074e-10, 3.46943807e-07, -8.17279911e+00, 5.94566911e-02, 5.71217074e-10, 2.49155357e-01, -6.23694016e-03, 8.17279911e+00, 8.17279911e+00, -1.73472348e-17, 4.98268574e-01, 5.70825941e-04, 4.98268574e-01, 0.00000000e+00, 0.00000000e+00, -4.98268574e-01, 4.98268574e-01, 4.98268574e-01, -6.53490630e-08, 2.25783570e-08, -4.98268574e-01, 0.00000000e+00, 1.34983909e+00, -1.34983909e+00, 0.00000000e+00, 0.00000000e+00, 6.47028503e+02, 6.27441040e+02, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03
34, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 794, 2.54754573e-01, 3.57143331e+00, 1.00002754e+00, 2.56560557e-03, -2.44396564e-04, -2.55393866e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.43020420e+01, 3.22722931e+01, 4.11564577e-03, 1.00000000e+00, 1.00000000e+00, 8.18805504e+00, 2.01606899e-01, 8.18557262e+00, 3.44273815e-07, 1.00000000e+00, 0.00000000e+00, 1.38689756e-01, -3.60793918e-02, -1.33914620e-01, -5.65654634e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.65654634e-10, 8.22165203e+00, 5.65654634e-10, 3.44273815e-07, -8.22165203e+00, 6.76922798e-02, 5.65654634e-10, 2.68332392e-01, -3.53050922e-14, 8.22165203e+00, 8.22165203e+00, -1.73472348e-17, 5.16901135e-01, 7.12520559e-04, 5.16901135e-01, 0.00000000e+00, 0.00000000e+00, -5.16901135e-01, 5.16901135e-01, 5.16901135e-01, -7.98915423e-08, 2.37078357e-08, -5.16901135e-01, 0.00000000e+00, 1.36861932e+00, -1.36861932e+00, 0.00000000e+00, 0.00000000e+00, 6.51491028e+02, 6.29503418e+02, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03
35, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1635, 2.54754573e-01, 3.57143331e+00, 1.00002754e+00, 2.56560557e-03, -2.44396564e-04, -2.55393866e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.43020420e+01, 3.22722931e+01, 4.11564577e-03, 1.00000000e+00, 1.00000000e+00, 8.18805504e+00, 2.01606899e-01, 8.18557262e+00, 3.44273815e-07, 1.00000000e+00, 0.00000000e+00, 1.38689756e-01, -3.60793918e-02, -1.33914620e-01, -5.65654634e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.65654634e-10, 8.22165203e+00, 5.65654634e-10, 3.44273815e-07, -8.22165203e+00, 6.76922798e-02, 5.65654634e-10, 2.68332392e-01, -3.53050922e-14, 8.22165203e+00, 8.22165203e+00, -1.73472348e-17, 5.16901135e-01, 7.12520559e-04, 5.16901135e-01, 0.00000000e+00, 0.00000000e+00, -5.16901135e-01, 5.16901135e-01, 5.16901135e-01, -7.98915423e-08, 2.37078357e-08, -5.16901135e-01, 0.00000000e+00, 1.36861932e+00, -1.36861932e+00, 0.00000000e+00, 0.00000000e+00, 6.51491028e+02, 6.29503418e+02, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03
36, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1574, 2.55712926e-01, 3.57143331e+00, 1.00002062e+00, 2.32879585e-03, -2.48378870e-04, -2.31551263e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.29668779e+01, 3.24006310e+01, 4.14756220e-03, 1.00000000e+00, 1.00000000e+00, 8.25009155e+00, 2.39813432e-01, 8.24660492e+00, 3.10384848e-07, 1.00000000e+00, 0.00000000e+00, 1.68100268e-01, -3.94901335e-02, -1.63395926e-01, 4.56971661e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.56971661e-09, 8.28609467e+00, -4.56971661e-09, 3.10384848e-07, -8.28609467e+00, 7.64175057e-02, -4.56971661e-09, 2.86475003e-01, -3.96904731e-14, 8.28609467e+00, 8.28609467e+00, -1.73472348e-17, 5.33868015e-01, 8.66318354e-04, 5.33868015e-01, 0.00000000e+00, 0.00000000e+00, -5.33868015e-01, 5.33868015e-01, 5.33868015e-01, -1.64740655e-07, 2.48843701e-08, -5.33868015e-01, 0.00000000e+00, 1.39092243e+00, -1.39092243e+00, 0.00000000e+00, 0.00000000e+00, 6.56759827e+02, 6.31979004e+02, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03
37, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 733, 2.55712926e-01, 3.57143331e+00, 1.00002062e+00, 2.32879585e-03, -2.48378870e-04, -2.31551263e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.29668779e+01, 3.24006310e+01, 4.14756220e-03, 1.00000000e+00, 1.00000000e+00, 8.25009155e+00, 2.39813432e-01, 8.24660492e+00, 3.10384848e-07, 1.00000000e+00, 0.00000000e+00, 1.68100268e-01, -3.94901335e-02, -1.63395926e-01, 4.56971661e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.56971661e-09, 8.28609467e+00, -4.56971661e-09, 3.10384848e-07, -8.28609467e+00, 7.64175057e-02, -4.56971661e-09, 2.86475003e-01, -3.96904731e-14, 8.28609467e+00, 8.28609467e+00, -1.73472348e-17, 5.33868015e-01, 8.66318354e-04, 5.33868015e-01, 0.00000000e+00, 0.00000000e+00, -5.33868015e-01, 5.33868015e-01, 5.33868015e-01, -1.64740655e-07, 2.48843701e-08, -5.33868015e-01, 0.00000000e+00, 1.39092243e+00, -1.39092243e+00, 0.00000000e+00, 0.00000000e+00, 6.56759827e+02, 6.31979004e+02, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03
38, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 795, 2.56827444e-01, 3.57142735e+00, 1.00001597e+00, 2.05879542e-03, -2.53040082e-04, -2.04318599e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.14418478e+01, 3.25490150e+01, 4.18472197e-03, 1.00000000e+00, 1.00000000e+00, 8.33091545e+00, 2.82426208e-01, 8.32612705e+00, 2.71515688e-07, 1.00000000e+00, 0.00000000e+00, 2.01083809e-01, -4.32828739e-02, -1.96370289e-01, 4.52526150e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.52526150e-09, 8.36940956e+00, -4.52526150e-09, 2.71515688e-07, -8.36940956e+00, 8.60559195e-02, -4.52526150e-09, 3.04918587e-01, -2.19546603e-14, 8.36940956e+00, 8.36940956e+00, -3.81639165e-17, 5.50515354e-01, 1.04362133e-03, 5.50515354e-01, 0.00000000e+00, 0.00000000e+00, -5.50515354e-01, 5.50515354e-01, 5.50515354e-01, -1.64287883e-07, 2.35250752e-08, -5.50515354e-01, 0.00000000e+00, 1.41702521e+00, -1.41702521e+00, 0.00000000e+00, 0.00000000e+00, 6.62880371e+02, 6.34856689e+02, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03
39, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1636, 2.56827444e-01, 3.57142735e+00, 1.00001597e+00, 2.05879542e-03, -2.53040082e-04, -2.04318599e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.14418478e+01, 3.25490150e+01, 4.18472197e-03, 1.00000000e+00, 1.00000000e+00, 8.33091545e+00, 2.82426208e-01, 8.32612705e+00, 2.71515688e-07, 1.00000000e+00, 0.00000000e+00, 2.01083809e-01, -4.32828739e-02, -1.96370289e-01, 4.52526150e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.52526150e-09, 8.36940956e+00, -4.52526150e-09, 2.71515688e-07, -8.36940956e+00, 8.60559195e-02, -4.52526150e-09, 3.04918587e-01, -2.19546603e-14, 8.36940956e+00, 8.36940956e+00, -3.81639165e-17, 5.50515354e-01, 1.04362133e-03, 5.50515354e-01, 0.00000000e+00, 0.00000000e+00, -5.50515354e-01, 5.50515354e-01, 5.50515354e-01, -1.64287883e-07, 2.35250752e-08, -5.50515354e-01, 0.00000000e+00, 1.41702521e+00, -1.41702521e+00, 0.00000000e+00, 0.00000000e+00, 6.62880371e+02, 6.34856689e+02, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03
40, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1573, 2.58078992e-01, 3.57142735e+00, 1.00000882e+00, 1.76500448e-03, -2.58416898e-04, -1.74598442e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.77751827e+00, 3.27155609e+01, 4.22663800e-03, 1.00000000e+00, 1.00000000e+00, 8.43389702e+00, 3.29645872e-01, 8.42745209e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, 2.37730101e-01, -4.81952280e-02, -2.32793525e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.47564697e+00, 0.00000000e+00, 0.00000000e+00, -8.47564697e+00, 9.68523473e-02, 0.00000000e+00, 3.29423547e-01, 0.00000000e+00, 8.47564697e+00, 8.47564697e+00, 2.08166817e-17, 5.71907759e-01, 1.31461164e-03, 5.71907759e-01, 0.00000000e+00, 0.00000000e+00, -5.71907759e-01, 5.71907759e-01, 5.71907759e-01, 0.00000000e+00, 0.00000000e+00, -5.71907759e-01, 0.00000000e+00, 1.44713545e+00, -1.44713545e+00, 0.00000000e+00, 0.00000000e+00, 6.69876038e+02, 6.38095459e+02, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03
41, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 732, 2.58078992e-01, 3.57142735e+00, 1.00000882e+00, 1.76500448e-03, -2.58416898e-04, -1.74598442e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.77751827e+00, 3.27155609e+01, 4.22663800e-03, 1.00000000e+00, 1.00000000e+00, 8.43389702e+00, 3.29645872e-01, 8.42745209e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, 2.37730101e-01, -4.81952280e-02, -2.32793525e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.47564697e+00, 0.00000000e+00, 0.00000000e+00, -8.47564697e+00, 9.68523473e-02, 0.00000000e+00, 3.29423547e-01, 0.00000000e+00, 8.47564697e+00, 8.47564697e+00, 2.08166817e-17, 5.71907759e-01, 1.31461164e-03, 5.71907759e-01, 0.00000000e+00, 0.00000000e+00, -5.71907759e-01, 5.71907759e-01, 5.71907759e-01, 0.00000000e+00, 0.00000000e+00, -5.71907759e-01, 0.00000000e+00, 1.44713545e+00, -1.44713545e+00, 0.00000000e+00, 0.00000000e+00, 6.69876038e+02, 6.38095459e+02, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03
