
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
26, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 792, 7.01946974e-01, 3.57142735e+00, 1.00011921e+00, 2.41334420e-02, -1.75695796e-03, -2.40694024e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.34788727e+02, 8.68343887e+01, 3.05274297e-02, 3.00000000e+00, 3.00000000e+00, 2.45750961e+01, 2.13297859e-01, 2.45741711e+01, 0.00000000e+00, 3.00000000e+00, 0.00000000e+00, 1.33237228e-01, -7.01443702e-02, -1.13278084e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46443157e+01, 0.00000000e+00, 0.00000000e+00, -2.46443157e+01, 1.00019775e-01, 0.00000000e+00, 1.69957781e+00, -4.69023347e-01, 2.46443157e+01, 2.46443157e+01, 0.00000000e+00, 1.30271900e+00, 1.81559846e-01, 1.30271900e+00, 0.00000000e+00, 0.00000000e+00, -1.30271900e+00, 1.30271900e+00, 1.30271900e+00, 0.00000000e+00, 0.00000000e+00, -1.30271900e+00, 0.00000000e+00, 9.83897018e+00, -9.83897018e+00, 0.00000000e+00, 0.00000000e+00, 1.74724390e+03, 1.69655408e+03, 8.52406085e-01, 1.00000000e+00, 4.99999942e-03
27, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1633, 7.01946974e-01, 3.57142735e+00, 1.00011921e+00, 2.41334420e-02, -1.75695796e-03, -2.40694024e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05814819e+01, 8.94185181e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.34788727e+02, 8.68343887e+01, 3.05274297e-02, 3.00000000e+00, 3.00000000e+00, 2.45750961e+01, 2.13297859e-01, 2.45741711e+01, 0.00000000e+00, 3.00000000e+00, 0.00000000e+00, 1.33237228e-01, -7.01443702e-02, -1.13278084e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46443157e+01, 0.00000000e+00, 0.00000000e+00, -2.46443157e+01, 1.00019775e-01, 0.00000000e+00, 1.69957781e+00, -4.69023347e-01, 2.46443157e+01, 2.46443157e+01, 0.00000000e+00, 1.30271900e+00, 1.81559846e-01, 1.30271900e+00, 0.00000000e+00, 0.00000000e+00, -1.30271900e+00, 1.30271900e+00, 1.30271900e+00, 0.00000000e+00, 0.00000000e+00, -1.30271900e+00, 0.00000000e+00, 9.83897018e+00, -9.83897018e+00, 0.00000000e+00, 0.00000000e+00, 1.74724390e+03, 1.69655408e+03, 8.52406085e-01, 1.00000000e+00, -4.99999942e-03
28, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 1576, 7.02134788e-01, 3.57143331e+00, 1.00007725e+00, 2.36304197e-02, -1.76714023e-03, -2.35642511e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.31959778e+02, 8.68807907e+01, 3.05519179e-02, 3.00000000e+00, 3.00000000e+00, 2.45978584e+01, 2.86276758e-01, 2.45961914e+01, -1.16986894e-06, 3.00000000e+00, 0.00000000e+00, 1.83232993e-01, -7.40344375e-02, -1.67610347e-01, 7.99715050e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.39914506e-08, 2.46702251e+01, -7.99715050e-09, -1.16986894e-06, -2.46702251e+01, 1.18666410e-01, -2.39914506e-08, 1.77298224e+00, -3.10714006e-01, 2.46702251e+01, 2.46702251e+01, 3.46944695e-17, 1.33021116e+00, 2.06009001e-01, 1.33021116e+00, 0.00000000e+00, 0.00000000e+00, -1.33021116e+00, 1.33021116e+00, 1.33021116e+00, -4.63144273e-10, -6.32634567e-08, -1.33021116e+00, 0.00000000e+00, 9.89598274e+00, -9.89598274e+00, 0.00000000e+00, 0.00000000e+00, 1.75212402e+03, 1.69712317e+03, 8.16691816e-01, 1.00000000e+00, -4.99999942e-03
29, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571470e-04, 2.00000000e+00, 9.98200012e+02, 735, 7.02134788e-01, 3.57143331e+00, 1.00007725e+00, 2.36304197e-02, -1.76714023e-03, -2.35642511e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815277e+01, 8.94184723e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.31959778e+02, 8.68807907e+01, 3.05519179e-02, 3.00000000e+00, 3.00000000e+00, 2.45978584e+01, 2.86276758e-01, 2.45961914e+01, -1.16986894e-06, 3.00000000e+00, 0.00000000e+00, 1.83232993e-01, -7.40344375e-02, -1.67610347e-01, 7.99715050e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.39914506e-08, 2.46702251e+01, -7.99715050e-09, -1.16986894e-06, -2.46702251e+01, 1.18666410e-01, -2.39914506e-08, 1.77298224e+00, -3.10714006e-01, 2.46702251e+01, 2.46702251e+01, 3.46944695e-17, 1.33021116e+00, 2.06009001e-01, 1.33021116e+00, 0.00000000e+00, 0.00000000e+00, -1.33021116e+00, 1.33021116e+00, 1.33021116e+00, -4.63144273e-10, -6.32634567e-08, -1.33021116e+00, 0.00000000e+00, 9.89598274e+00, -9.89598274e+00, 0.00000000e+00, 0.00000000e+00, 1.75212402e+03, 1.69712317e+03, 8.16691816e-01, 1.00000000e+00, 4.99999942e-03
30, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 793, 7.02701867e-01, 3.57143331e+00, 1.00006104e+00, 2.27973964e-02, -1.78048504e-03, -2.27277614e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.27275330e+02, 8.69691315e+01, 3.06076705e-02, 3.00000000e+00, 3.00000000e+00, 2.46517868e+01, 3.63506347e-01, 2.46491070e+01, -1.15845080e-06, 3.00000000e+00, 0.00000000e+00, 2.38718033e-01, -7.99170956e-02, -2.24943459e-01, -1.22040356e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.66121067e-09, 2.47290249e+01, 1.22040356e-09, -1.15845080e-06, -2.47290249e+01, 1.38562888e-01, 3.66121067e-09, 1.88811660e+00, -1.75839722e-01, 2.47290249e+01, 2.47290249e+01, -3.46944695e-17, 1.37233984e+00, 2.48666480e-01, 1.37233984e+00, 0.00000000e+00, 0.00000000e+00, -1.37233984e+00, 1.37233984e+00, 1.37233984e+00, 2.11266055e-07, -6.76123832e-08, -1.37233984e+00, 0.00000000e+00, 9.97070599e+00, -9.97070599e+00, 0.00000000e+00, 0.00000000e+00, 1.75860364e+03, 1.69861438e+03, 7.80977488e-01, 1.00000000e+00, 4.99999942e-03
31, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1634, 7.02701867e-01, 3.57143331e+00, 1.00006104e+00, 2.27973964e-02, -1.78048504e-03, -2.27277614e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815735e+01, 8.94184265e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.27275330e+02, 8.69691315e+01, 3.06076705e-02, 3.00000000e+00, 3.00000000e+00, 2.46517868e+01, 3.63506347e-01, 2.46491070e+01, -1.15845080e-06, 3.00000000e+00, 0.00000000e+00, 2.38718033e-01, -7.99170956e-02, -2.24943459e-01, -1.22040356e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.66121067e-09, 2.47290249e+01, 1.22040356e-09, -1.15845080e-06, -2.47290249e+01, 1.38562888e-01, 3.66121067e-09, 1.88811660e+00, -1.75839722e-01, 2.47290249e+01, 2.47290249e+01, -3.46944695e-17, 1.37233984e+00, 2.48666480e-01, 1.37233984e+00, 0.00000000e+00, 0.00000000e+00, -1.37233984e+00, 1.37233984e+00, 1.37233984e+00, 2.11266055e-07, -6.76123832e-08, -1.37233984e+00, 0.00000000e+00, 9.97070599e+00, -9.97070599e+00, 0.00000000e+00, 0.00000000e+00, 1.75860364e+03, 1.69861438e+03, 7.80977488e-01, 1.00000000e+00, -4.99999942e-03
32, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 1575, 7.03622758e-01, 3.57142735e+00, 1.00004101e+00, 2.16396209e-02, -1.79717643e-03, -2.15648636e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.20763405e+02, 8.70982666e+01, 3.06932684e-02, 3.00000000e+00, 3.00000000e+00, 2.47387981e+01, 4.47399646e-01, 2.47347527e+01, 0.00000000e+00, 3.00000000e+00, 0.00000000e+00, 3.00811499e-01, -8.80730599e-02, -2.87629426e-01, -1.36201610e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.08604848e-08, 2.48228264e+01, 1.36201610e-08, 0.00000000e+00, -2.48228264e+01, 1.59770221e-01, 4.08604848e-08, 2.04978013e+00, -6.72387034e-02, 2.48228264e+01, 2.48228264e+01, 7.63278329e-17, 1.42947483e+00, 3.17982942e-01, 1.42947483e+00, 0.00000000e+00, 0.00000000e+00, -1.42947483e+00, 1.42947483e+00, 1.42947483e+00, 2.34941140e-07, -4.24959090e-09, -1.42947483e+00, 0.00000000e+00, 1.00642023e+01, -1.00642023e+01, 0.00000000e+00, 0.00000000e+00, 1.76674097e+03, 1.70097046e+03, 7.45263219e-01, 1.00000000e+00, -4.99999942e-03
33, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571179e-04, 2.00000000e+00, 9.98200012e+02, 734, 7.03622758e-01, 3.57142735e+00, 1.00004101e+00, 2.16396209e-02, -1.79717643e-03, -2.15648636e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05815964e+01, 8.94184036e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.20763405e+02, 8.70982666e+01, 3.06932684e-02, 3.00000000e+00, 3.00000000e+00, 2.47387981e+01, 4.47399646e-01, 2.47347527e+01, 0.00000000e+00, 3.00000000e+00, 0.00000000e+00, 3.00811499e-01, -8.80730599e-02, -2.87629426e-01, -1.36201610e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.08604848e-08, 2.48228264e+01, 1.36201610e-08, 0.00000000e+00, -2.48228264e+01, 1.59770221e-01, 4.08604848e-08, 2.04978013e+00, -6.72387034e-02, 2.48228264e+01, 2.48228264e+01, 7.63278329e-17, 1.42947483e+00, 3.17982942e-01, 1.42947483e+00, 0.00000000e+00, 0.00000000e+00, -1.42947483e+00, 1.42947483e+00, 1.42947483e+00, 2.34941140e-07, -4.24959090e-09, -1.42947483e+00, 0.00000000e+00, 1.00642023e+01, -1.00642023e+01, 0.00000000e+00, 0.00000000e+00, 1.76674097e+03, 1.70097046e+03, 7.45263219e-01, 1.00000000e+00, 4.99999942e-03
34, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 794, 7.04884827e-01, 3.57143331e+00, 1.00002754e+00, 2.01684535e-02, -1.81748031e-03, -2.00863946e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.12483696e+02, 8.72676849e+01, 3.08080837e-02, 3.00000000e+00, 3.00000000e+00, 2.48620815e+01, 5.39575219e-01, 2.48562260e+01, -1.16984631e-06, 3.00000000e+00, 0.00000000e+00, 3.70494008e-01, -9.69522893e-02, -3.57583642e-01, -4.52523707e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35757112e-08, 2.49531784e+01, 4.52523707e-09, -1.16984631e-06, -2.49531784e+01, 1.81991577e-01, 1.35757112e-08, 2.21692467e+00, -9.37028233e-13, 2.49531784e+01, 2.49531784e+01, 1.45716772e-16, 1.48615086e+00, 4.02035087e-01, 1.48615086e+00, 0.00000000e+00, 0.00000000e+00, -1.48615086e+00, 1.48615086e+00, 1.48615086e+00, 3.55829059e-07, -7.76692559e-08, -1.48615086e+00, 0.00000000e+00, 1.01778793e+01, -1.01778793e+01, 0.00000000e+00, 0.00000000e+00, 1.77662915e+03, 1.70416431e+03, 7.09548950e-01, 1.00000000e+00, 4.99999942e-03
35, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1635, 7.04884827e-01, 3.57143331e+00, 1.00002754e+00, 2.01684535e-02, -1.81748031e-03, -2.00863946e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816193e+01, 8.94183807e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.12483696e+02, 8.72676849e+01, 3.08080837e-02, 3.00000000e+00, 3.00000000e+00, 2.48620815e+01, 5.39575219e-01, 2.48562260e+01, -1.16984631e-06, 3.00000000e+00, 0.00000000e+00, 3.70494008e-01, -9.69522893e-02, -3.57583642e-01, -4.52523707e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35757112e-08, 2.49531784e+01, 4.52523707e-09, -1.16984631e-06, -2.49531784e+01, 1.81991577e-01, 1.35757112e-08, 2.21692467e+00, -9.37028233e-13, 2.49531784e+01, 2.49531784e+01, 1.45716772e-16, 1.48615086e+00, 4.02035087e-01, 1.48615086e+00, 0.00000000e+00, 0.00000000e+00, -1.48615086e+00, 1.48615086e+00, 1.48615086e+00, 3.55829059e-07, -7.76692559e-08, -1.48615086e+00, 0.00000000e+00, 1.01778793e+01, -1.01778793e+01, 0.00000000e+00, 0.00000000e+00, 1.77662915e+03, 1.70416431e+03, 7.09548950e-01, 1.00000000e+00, -4.99999942e-03
36, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1574, 7.06453979e-01, 3.57143331e+00, 1.00002062e+00, 1.84017662e-02, -1.84161810e-03, -1.83093809e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.02532593e+02, 8.74746246e+01, 3.09498180e-02, 3.00000000e+00, 3.00000000e+00, 2.50261269e+01, 6.41286075e-01, 2.50179081e+01, 4.79456475e-08, 3.00000000e+00, 0.00000000e+00, 4.48545307e-01, -1.06501155e-01, -4.35718268e-01, 4.56971661e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37091494e-08, 2.51244087e+01, -4.56971661e-09, 4.79456475e-08, -2.51244087e+01, 2.05567807e-01, -1.37091494e-08, 2.38501596e+00, -9.32587341e-15, 2.51244087e+01, 2.51244087e+01, 0.00000000e+00, 1.54092550e+00, 5.00244319e-01, 1.54092550e+00, 0.00000000e+00, 0.00000000e+00, -1.54092550e+00, 1.54092550e+00, 1.54092550e+00, -8.73608741e-08, 5.19243981e-09, -1.54092550e+00, 0.00000000e+00, 1.03130674e+01, -1.03130674e+01, 0.00000000e+00, 0.00000000e+00, 1.78834131e+03, 1.70811914e+03, 6.73834622e-01, 1.00000000e+00, -4.99999942e-03
37, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 733, 7.06453979e-01, 3.57143331e+00, 1.00002062e+00, 1.84017662e-02, -1.84161810e-03, -1.83093809e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.02532593e+02, 8.74746246e+01, 3.09498180e-02, 3.00000000e+00, 3.00000000e+00, 2.50261269e+01, 6.41286075e-01, 2.50179081e+01, 4.79456475e-08, 3.00000000e+00, 0.00000000e+00, 4.48545307e-01, -1.06501155e-01, -4.35718268e-01, 4.56971661e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37091494e-08, 2.51244087e+01, -4.56971661e-09, 4.79456475e-08, -2.51244087e+01, 2.05567807e-01, -1.37091494e-08, 2.38501596e+00, -9.32587341e-15, 2.51244087e+01, 2.51244087e+01, 0.00000000e+00, 1.54092550e+00, 5.00244319e-01, 1.54092550e+00, 0.00000000e+00, 0.00000000e+00, -1.54092550e+00, 1.54092550e+00, 1.54092550e+00, -8.73608741e-08, 5.19243981e-09, -1.54092550e+00, 0.00000000e+00, 1.03130674e+01, -1.03130674e+01, 0.00000000e+00, 0.00000000e+00, 1.78834131e+03, 1.70811914e+03, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03
38, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 795, 7.08290875e-01, 3.57142735e+00, 1.00001597e+00, 1.63746458e-02, -1.86986453e-03, -1.62675343e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.10982437e+01, 8.77145386e+01, 3.11153159e-02, 3.00000000e+00, 3.00000000e+00, 2.52386284e+01, 7.55411208e-01, 2.52273216e+01, 1.26778411e-06, 3.00000000e+00, 0.00000000e+00, 5.36159575e-01, -1.17310427e-01, -5.23168564e-01, 4.52526150e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35757841e-08, 2.53446312e+01, -4.52526150e-09, 1.26778411e-06, -2.53446312e+01, 2.32242644e-01, -1.35757841e-08, 2.56422043e+00, -2.62900812e-13, 2.53446312e+01, 2.53446312e+01, 1.11022302e-16, 1.59710252e+00, 6.21172965e-01, 1.59710252e+00, 0.00000000e+00, 0.00000000e+00, -1.59710252e+00, 1.59710252e+00, 1.59710252e+00, -4.84212478e-07, 9.47607859e-08, -1.59710252e+00, 0.00000000e+00, 1.04712477e+01, -1.04712477e+01, 0.00000000e+00, 0.00000000e+00, 1.80196899e+03, 1.71274609e+03, 6.38120353e-01, 1.00000000e+00, 4.99999942e-03
39, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1636, 7.08290875e-01, 3.57142735e+00, 1.00001597e+00, 1.63746458e-02, -1.86986453e-03, -1.62675343e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816422e+01, 8.94183578e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.10982437e+01, 8.77145386e+01, 3.11153159e-02, 3.00000000e+00, 3.00000000e+00, 2.52386284e+01, 7.55411208e-01, 2.52273216e+01, 1.26778411e-06, 3.00000000e+00, 0.00000000e+00, 5.36159575e-01, -1.17310427e-01, -5.23168564e-01, 4.52526150e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35757841e-08, 2.53446312e+01, -4.52526150e-09, 1.26778411e-06, -2.53446312e+01, 2.32242644e-01, -1.35757841e-08, 2.56422043e+00, -2.62900812e-13, 2.53446312e+01, 2.53446312e+01, 1.11022302e-16, 1.59710252e+00, 6.21172965e-01, 1.59710252e+00, 0.00000000e+00, 0.00000000e+00, -1.59710252e+00, 1.59710252e+00, 1.59710252e+00, -4.84212478e-07, 9.47607859e-08, -1.59710252e+00, 0.00000000e+00, 1.04712477e+01, -1.04712477e+01, 0.00000000e+00, 0.00000000e+00, 1.80196899e+03, 1.71274609e+03, 6.38120353e-01, 1.00000000e+00, -4.99999942e-03
40, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1573, 7.10332513e-01, 3.57142735e+00, 1.00000882e+00, 1.41502339e-02, -1.90240983e-03, -1.40217673e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -7.85219421e+01, 8.79806519e+01, 3.12995762e-02, 3.00000000e+00, 3.00000000e+00, 2.55098305e+01, 8.83825600e-01, 2.54945145e+01, -1.06087839e-06, 3.00000000e+00, 0.00000000e+00, 6.34272158e-01, -1.31738186e-01, -6.20440364e-01, 1.82787510e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.48362529e-08, 2.56262531e+01, -1.82787510e-08, -1.06087839e-06, -2.56262531e+01, 2.63385236e-01, -5.48362529e-08, 2.81024003e+00, -1.97619698e-14, 2.56262531e+01, 2.56262531e+01, 1.11022302e-16, 1.67119634e+00, 8.16917121e-01, 1.67119634e+00, 0.00000000e+00, 0.00000000e+00, -1.67119634e+00, 1.67119634e+00, 1.67119634e+00, 1.14300008e-07, -7.35043386e-08, -1.67119634e+00, 0.00000000e+00, 1.06535015e+01, -1.06535015e+01, 0.00000000e+00, 0.00000000e+00, 1.81755786e+03, 1.71790149e+03, 6.02406085e-01, 1.00000000e+00, -4.99999942e-03
41, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 732, 7.10332513e-01, 3.57142735e+00, 1.00000882e+00, 1.41502339e-02, -1.90240983e-03, -1.40217673e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -7.85219421e+01, 8.79806519e+01, 3.12995762e-02, 3.00000000e+00, 3.00000000e+00, 2.55098305e+01, 8.83825600e-01, 2.54945145e+01, -1.06087839e-06, 3.00000000e+00, 0.00000000e+00, 6.34272158e-01, -1.31738186e-01, -6.20440364e-01, 1.82787510e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.48362529e-08, 2.56262531e+01, -1.82787510e-08, -1.06087839e-06, -2.56262531e+01, 2.63385236e-01, -5.48362529e-08, 2.81024003e+00, -1.97619698e-14, 2.56262531e+01, 2.56262531e+01, 1.11022302e-16, 1.67119634e+00, 8.16917121e-01, 1.67119634e+00, 0.00000000e+00, 0.00000000e+00, -1.67119634e+00, 1.67119634e+00, 1.67119634e+00, 1.14300008e-07, -7.35043386e-08, -1.67119634e+00, 0.00000000e+00, 1.06535015e+01, -1.06535015e+01, 0.00000000e+00, 0.00000000e+00, 1.81755786e+03, 1.71790149e+03, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03
